Fatalities,,,,parameters of the mean loss curve,,
25.69,0.53447032,0.566726207,0.598982093,,,
25.7,0.534694335,0.566960524,0.599226713,,,
25.71,0.534918248,0.567194719,0.599471189,,,
25.72,0.535142059,0.56742879,0.599715521,,,
25.73,0.535365769,0.567662739,0.599959709,,,
25.74,0.535589378,0.567896565,0.600203753,,,
25.75,0.535812885,0.568130269,0.600447653,,,
25.76,0.53603629,0.568363849,0.600691408,,,
25.77,0.536259594,0.568597307,0.60093502,,,
25.78,0.536482796,0.568830641,0.601178487,,,
25.79,0.536705896,0.569063853,0.601421811,,,
25.8,0.536928895,0.569296943,0.60166499,,,
25.81,0.537151793,0.569529909,0.601908026,,,
25.82,0.537374589,0.569762753,0.602150917,,,
25.83,0.537597283,0.569995474,0.602393665,,,
25.84,0.537819876,0.570228072,0.602636269,,,
25.85,0.538042367,0.570460548,0.602878729,,,
25.86,0.538264756,0.5706929,0.603121045,,,
25.87,0.538487044,0.57092513,0.603363217,,,
25.88,0.53870923,0.571157238,0.603605245,,,
25.89,0.538931315,0.571389222,0.60384713,,,
25.9,0.539153298,0.571621084,0.604088871,,,
25.91,0.539375179,0.571852824,0.604330468,,,
25.92,0.539596959,0.57208444,0.604571921,,,
25.93,0.539818637,0.572315934,0.604813231,,,
25.94,0.540040214,0.572547305,0.605054397,,,
25.95,0.540261689,0.572778554,0.605295419,,,
25.96,0.540483062,0.57300968,0.605536298,,,
25.97,0.540704334,0.573240683,0.605777033,,,
25.98,0.540925504,0.573471564,0.606017625,,,
25.99,0.541146572,0.573702323,0.606258073,,,
26,0.541367539,0.573932958,0.606498378,,,
26.01,0.541588404,0.574163471,0.606738539,,,
26.02,0.541809167,0.574393862,0.606978556,,,
26.03,0.542029829,0.57462413,0.60721843,,,
26.04,0.542250389,0.574854275,0.607458161,,,
26.05,0.542470848,0.575084298,0.607697748,,,
26.06,0.542691205,0.575314199,0.607937192,,,
26.07,0.54291146,0.575543977,0.608176493,,,
26.08,0.543131614,0.575773632,0.60841565,,,
26.09,0.543351666,0.576003165,0.608654664,,,
26.1,0.543571616,0.576232576,0.608893535,,,
26.11,0.543791465,0.576461864,0.609132263,,,
26.12,0.544011212,0.576691029,0.609370847,,,
26.13,0.544230857,0.576920073,0.609609288,,,
26.14,0.544450401,0.577148994,0.609847586,,,
26.15,0.544669843,0.577377792,0.610085741,,,
26.16,0.544889184,0.577606468,0.610323753,,,
26.17,0.545108423,0.577835022,0.610561621,,,
26.18,0.54532756,0.578063453,0.610799347,,,
26.19,0.545546595,0.578291762,0.61103693,,,
26.2,0.545765529,0.578519949,0.611274369,,,
26.21,0.545984361,0.578748014,0.611511666,,,
26.22,0.546203092,0.578975956,0.61174882,,,
26.23,0.546421721,0.579203776,0.611985831,,,
26.24,0.546640248,0.579431474,0.612222699,,,
26.25,0.546858674,0.579659049,0.612459424,,,
26.26,0.547076998,0.579886502,0.612696006,,,
26.27,0.547295221,0.580113833,0.612932446,,,
26.28,0.547513341,0.580341042,0.613168743,,,
26.29,0.54773136,0.580568129,0.613404897,,,
26.3,0.547949278,0.580795093,0.613640908,,,
26.31,0.548167094,0.581021935,0.613876777,,,
26.32,0.548384808,0.581248656,0.614112503,,,
26.33,0.548602421,0.581475254,0.614348086,,,
26.34,0.548819932,0.58170173,0.614583527,,,
26.35,0.549037341,0.581928084,0.614818826,,,
26.36,0.549254649,0.582154315,0.615053982,,,
26.37,0.549471855,0.582380425,0.615288995,,,
26.38,0.54968896,0.582606413,0.615523866,,,
26.39,0.549905963,0.582832279,0.615758595,,,
26.4,0.550122864,0.583058023,0.615993181,,,
26.41,0.550339664,0.583283644,0.616227624,,,
26.42,0.550556362,0.583509144,0.616461926,,,
26.43,0.550772959,0.583734522,0.616696085,,,
26.44,0.550989454,0.583959778,0.616930102,,,
26.45,0.551205847,0.584184912,0.617163977,,,
26.46,0.551422139,0.584409924,0.617397709,,,
26.47,0.55163833,0.584634815,0.6176313,,,
26.48,0.551854418,0.584859583,0.617864748,,,
26.49,0.552070405,0.58508423,0.618098054,,,
26.5,0.552286291,0.585308755,0.618331218,,,
26.51,0.552502075,0.585533158,0.61856424,,,
26.52,0.552717757,0.585757439,0.61879712,,,
26.53,0.552933338,0.585981598,0.619029858,,,
26.54,0.553148818,0.586205636,0.619262454,,,
26.55,0.553364195,0.586429552,0.619494909,,,
26.56,0.553579472,0.586653346,0.619727221,,,
26.57,0.553794646,0.586877019,0.619959392,,,
26.58,0.55400972,0.58710057,0.620191421,,,
26.59,0.554224691,0.587323999,0.620423308,,,
26.6,0.554439561,0.587547307,0.620655053,,,
26.61,0.55465433,0.587770493,0.620886657,,,
26.62,0.554868997,0.587993558,0.621118119,,,
26.63,0.555083563,0.588216501,0.621349439,,,
26.64,0.555298027,0.588439322,0.621580618,,,
26.65,0.55551239,0.588662022,0.621811655,,,
26.66,0.555726651,0.588884601,0.622042551,,,
26.67,0.55594081,0.589107058,0.622273305,,,
26.68,0.556154869,0.589329393,0.622503918,,,
26.69,0.556368825,0.589551607,0.622734389,,,
26.7,0.556582681,0.5897737,0.622964719,,,
26.71,0.556796434,0.589995671,0.623194908,,,
26.72,0.557010087,0.590217521,0.623424955,,,
26.73,0.557223638,0.59043925,0.623654862,,,
26.74,0.557437087,0.590660857,0.623884626,,,
26.75,0.557650435,0.590882343,0.62411425,,,
26.76,0.557863682,0.591103707,0.624343733,,,
26.77,0.558076827,0.591324951,0.624573074,,,
26.78,0.558289871,0.591546073,0.624802275,,,
26.79,0.558502814,0.591767074,0.625031334,,,
26.8,0.558715655,0.591987954,0.625260252,,,
26.81,0.558928394,0.592208712,0.62548903,,,
26.82,0.559141033,0.592429349,0.625717666,,,
26.83,0.559353569,0.592649866,0.625946162,,,
26.84,0.559566005,0.592870261,0.626174517,,,
26.85,0.559778339,0.593090535,0.626402731,,,
26.86,0.559990572,0.593310688,0.626630804,,,
26.87,0.560202704,0.59353072,0.626858736,,,
26.88,0.560414734,0.593750631,0.627086528,,,
26.89,0.560626663,0.593970421,0.627314179,,,
26.9,0.56083849,0.59419009,0.62754169,,,
26.91,0.561050217,0.594409638,0.627769059,,,
26.92,0.561261842,0.594629065,0.627996289,,,
26.93,0.561473365,0.594848371,0.628223378,,,
26.94,0.561684788,0.595067557,0.628450326,,,
26.95,0.561896109,0.595286621,0.628677134,,,
26.96,0.562107329,0.595505565,0.628903802,,,
26.97,0.562318447,0.595724388,0.629130329,,,
26.98,0.562529465,0.59594309,0.629356716,,,
26.99,0.562740381,0.596161672,0.629582962,,,
27,0.562951196,0.596380132,0.629809069,,,
27.01,0.56316191,0.596598472,0.630035035,,,
27.02,0.563372522,0.596816692,0.630260861,,,
27.03,0.563583034,0.59703479,0.630486547,,,
27.04,0.563793444,0.597252768,0.630712093,,,
27.05,0.564003753,0.597470626,0.630937499,,,
27.06,0.564213961,0.597688363,0.631162765,,,
27.07,0.564424067,0.597905979,0.631387891,,,
27.08,0.564634073,0.598123475,0.631612877,,,
27.09,0.564843977,0.59834085,0.631837723,,,
27.1,0.56505378,0.598558105,0.63206243,,,
27.11,0.565263483,0.59877524,0.632286997,,,
27.12,0.565473084,0.598992254,0.632511423,,,
27.13,0.565682584,0.599209147,0.632735711,,,
27.14,0.565891983,0.59942592,0.632959858,,,
27.15,0.56610128,0.599642573,0.633183866,,,
27.16,0.566310477,0.599859106,0.633407735,,,
27.17,0.566519573,0.600075518,0.633631464,,,
27.18,0.566728568,0.60029181,0.633855053,,,
27.19,0.566937461,0.600507982,0.634078503,,,
27.2,0.567146254,0.600724034,0.634301814,,,
27.21,0.567354945,0.600939965,0.634524985,,,
27.22,0.567563536,0.601155776,0.634748017,,,
27.23,0.567772026,0.601371468,0.63497091,,,
27.24,0.567980415,0.601587039,0.635193663,,,
27.25,0.568188702,0.60180249,0.635416277,,,
27.26,0.568396889,0.602017821,0.635638752,,,
27.27,0.568604975,0.602233032,0.635861088,,,
27.28,0.56881296,0.602448123,0.636083285,,,
27.29,0.569020844,0.602663094,0.636305343,,,
27.3,0.569228627,0.602877945,0.636527262,,,
27.31,0.569436309,0.603092676,0.636749042,,,
27.32,0.569643891,0.603307287,0.636970684,,,
27.33,0.569851371,0.603521779,0.637192186,,,
27.34,0.570058751,0.60373615,0.63741355,,,
27.35,0.57026603,0.603950402,0.637634775,,,
27.36,0.570473208,0.604164534,0.637855861,,,
27.37,0.570680285,0.604378547,0.638076808,,,
27.38,0.570887262,0.604592439,0.638297617,,,
27.39,0.571094137,0.604806212,0.638518287,,,
27.4,0.571300912,0.605019866,0.638738819,,,
27.41,0.571507586,0.6052334,0.638959213,,,
27.42,0.57171416,0.605446814,0.639179468,,,
27.43,0.571920633,0.605660108,0.639399584,,,
27.44,0.572127004,0.605873283,0.639619562,,,
27.45,0.572333276,0.606086339,0.639839402,,,
27.46,0.572539446,0.606299275,0.640059104,,,
27.47,0.572745516,0.606512092,0.640278667,,,
27.48,0.572951486,0.606724789,0.640498093,,,
27.49,0.573157354,0.606937367,0.64071738,,,
27.5,0.573363122,0.607149826,0.640936529,,,
27.51,0.573568789,0.607362165,0.64115554,,,
27.52,0.573774356,0.607574385,0.641374413,,,
27.53,0.573979822,0.607786485,0.641593149,,,
27.54,0.574185188,0.607998467,0.641811746,,,
27.55,0.574390453,0.608210329,0.642030205,,,
27.56,0.574595618,0.608422072,0.642248527,,,
27.57,0.574800682,0.608633696,0.642466711,,,
27.58,0.575005645,0.608845201,0.642684758,,,
27.59,0.575210508,0.609056587,0.642902666,,,
27.6,0.57541527,0.609267854,0.643120437,,,
27.61,0.575619932,0.609479002,0.643338071,,,
27.62,0.575824494,0.60969003,0.643555567,,,
27.63,0.576028955,0.60990094,0.643772925,,,
27.64,0.576233316,0.610111731,0.643990147,,,
27.65,0.576437576,0.610322403,0.64420723,,,
27.66,0.576641736,0.610532956,0.644424177,,,
27.67,0.576845795,0.610743391,0.644640986,,,
27.68,0.577049755,0.610953706,0.644857658,,,
27.69,0.577253613,0.611163903,0.645074193,,,
27.7,0.577457372,0.611373981,0.645290591,,,
27.71,0.57766103,0.611583941,0.645506851,,,
27.72,0.577864588,0.611793781,0.645722975,,,
27.73,0.578068045,0.612003504,0.645938962,,,
27.74,0.578271403,0.612213107,0.646154812,,,
27.75,0.57847466,0.612422592,0.646370524,,,
27.76,0.578677817,0.612631958,0.6465861,,,
27.77,0.578880873,0.612841206,0.64680154,,,
27.78,0.57908383,0.613050336,0.647016842,,,
27.79,0.579286686,0.613259347,0.647232008,,,
27.8,0.579489442,0.61346824,0.647447037,,,
27.81,0.579692098,0.613677014,0.64766193,,,
27.82,0.579894653,0.61388567,0.647876686,,,
27.83,0.580097109,0.614094207,0.648091306,,,
27.84,0.580299465,0.614302627,0.648305789,,,
27.85,0.58050172,0.614510928,0.648520136,,,
27.86,0.580703875,0.614719111,0.648734346,,,
27.87,0.580905931,0.614927176,0.648948421,,,
27.88,0.581107886,0.615135122,0.649162359,,,
27.89,0.581309741,0.615342951,0.64937616,,,
27.9,0.581511497,0.615550661,0.649589826,,,
27.91,0.581713152,0.615758254,0.649803356,,,
27.92,0.581914707,0.615965728,0.650016749,,,
27.93,0.582116163,0.616173085,0.650230007,,,
27.94,0.582317518,0.616380323,0.650443128,,,
27.95,0.582518774,0.616587444,0.650656114,,,
27.96,0.582719929,0.616794447,0.650868964,,,
27.97,0.582920985,0.617001332,0.651081678,,,
27.98,0.583121941,0.617208099,0.651294256,,,
27.99,0.583322797,0.617414748,0.651506699,,,
28,0.583523554,0.61762128,0.651719006,,,
28.01,0.58372421,0.617827694,0.651931178,,,
28.02,0.583924767,0.61803399,0.652143214,,,
28.03,0.584125224,0.618240169,0.652355114,,,
28.04,0.584325581,0.61844623,0.652566879,,,
28.05,0.584525838,0.618652174,0.652778509,,,
28.06,0.584725996,0.618858,0.652990004,,,
28.07,0.584926054,0.619063709,0.653201363,,,
28.08,0.585126013,0.6192693,0.653412587,,,
28.09,0.585325871,0.619474773,0.653623675,,,
28.1,0.585525631,0.61968013,0.653834629,,,
28.11,0.58572529,0.619885369,0.654045448,,,
28.12,0.58592485,0.620090491,0.654256131,,,
28.13,0.58612431,0.620295495,0.65446668,,,
28.14,0.586323671,0.620500382,0.654677094,,,
28.15,0.586522932,0.620705152,0.654887373,,,
28.16,0.586722094,0.620909805,0.655097517,,,
28.17,0.586921156,0.621114341,0.655307526,,,
28.18,0.587120119,0.62131876,0.655517401,,,
28.19,0.587318982,0.621523062,0.655727141,,,
28.2,0.587517746,0.621727246,0.655936746,,,
28.21,0.587716411,0.621931314,0.656146217,,,
28.22,0.587914976,0.622135265,0.656355554,,,
28.23,0.588113441,0.622339098,0.656564756,,,
28.24,0.588311808,0.622542815,0.656773823,,,
28.25,0.588510075,0.622746416,0.656982757,,,
28.26,0.588708242,0.622949899,0.657191556,,,
28.27,0.588906311,0.623153266,0.65740022,,,
28.28,0.58910428,0.623356515,0.657608751,,,
28.29,0.589302149,0.623559649,0.657817148,,,
28.3,0.58949992,0.623762665,0.65802541,,,
28.31,0.589697591,0.623965565,0.658233539,,,
28.32,0.589895164,0.624168348,0.658441533,,,
28.33,0.590092637,0.624371015,0.658649394,,,
28.34,0.59029001,0.624573566,0.658857121,,,
28.35,0.590487285,0.624775999,0.659064714,,,
28.36,0.590684461,0.624978317,0.659272173,,,
28.37,0.590881537,0.625180518,0.659479499,,,
28.38,0.591078515,0.625382603,0.659686691,,,
28.39,0.591275393,0.625584571,0.659893749,,,
28.4,0.591472172,0.625786423,0.660100674,,,
28.41,0.591668853,0.625988159,0.660307466,,,
28.42,0.591865434,0.626189779,0.660514124,,,
28.43,0.592061916,0.626391283,0.660720649,,,
28.44,0.5922583,0.62659267,0.66092704,,,
28.45,0.592454584,0.626793941,0.661133299,,,
28.46,0.59265077,0.626995097,0.661339424,,,
28.47,0.592846857,0.627196136,0.661545416,,,
28.48,0.593042845,0.627397059,0.661751274,,,
28.49,0.593238734,0.627597867,0.661957,,,
28.5,0.593434524,0.627798558,0.662162593,,,
28.51,0.593630215,0.627999134,0.662368053,,,
28.52,0.593825808,0.628199594,0.66257338,,,
28.53,0.594021302,0.628399938,0.662778575,,,
28.54,0.594216697,0.628600167,0.662983636,,,
28.55,0.594411994,0.628800279,0.663188565,,,
28.56,0.594607191,0.629000276,0.663393361,,,
28.57,0.594802291,0.629200158,0.663598025,,,
28.58,0.594997291,0.629399924,0.663802556,,,
28.59,0.595192193,0.629599574,0.664006955,,,
28.6,0.595386996,0.629799109,0.664211221,,,
28.61,0.595581701,0.629998528,0.664415355,,,
28.62,0.595776307,0.630197832,0.664619357,,,
28.63,0.595970815,0.630397021,0.664823226,,,
28.64,0.596165224,0.630596094,0.665026964,,,
28.65,0.596359535,0.630795052,0.665230569,,,
28.66,0.596553747,0.630993895,0.665434042,,,
28.67,0.596747861,0.631192622,0.665637383,,,
28.68,0.596941877,0.631391234,0.665840592,,,
28.69,0.597135794,0.631589731,0.666043669,,,
28.7,0.597329612,0.631788113,0.666246615,,,
28.71,0.597523333,0.63198638,0.666449428,,,
28.72,0.597716955,0.632184532,0.66665211,,,
28.73,0.597910478,0.632382569,0.66685466,,,
28.74,0.598103904,0.632580491,0.667057079,,,
28.75,0.598297231,0.632778299,0.667259366,,,
28.76,0.59849046,0.632975991,0.667461522,,,
28.77,0.598683591,0.633173568,0.667663546,,,
28.78,0.598876624,0.633371031,0.667865438,,,
28.79,0.599069558,0.633568379,0.6680672,,,
28.8,0.599262394,0.633765612,0.66826883,,,
28.81,0.599455133,0.633962731,0.668470329,,,
28.82,0.599647773,0.634159735,0.668671697,,,
28.83,0.599840315,0.634356624,0.668872933,,,
28.84,0.600032759,0.634553399,0.669074039,,,
28.85,0.600225105,0.634750059,0.669275013,,,
28.86,0.600417353,0.634946605,0.669475857,,,
28.87,0.600609504,0.635143037,0.66967657,,,
28.88,0.600801556,0.635339354,0.669877152,,,
28.89,0.60099351,0.635535557,0.670077603,,,
28.9,0.601185367,0.635731645,0.670277924,,,
28.91,0.601377125,0.63592762,0.670478114,,,
28.92,0.601568786,0.63612348,0.670678173,,,
28.93,0.601760349,0.636319226,0.670878102,,,
28.94,0.601951814,0.636514857,0.671077901,,,
28.95,0.602143181,0.636710375,0.671277569,,,
28.96,0.602334451,0.636905779,0.671477106,,,
28.97,0.602525623,0.637101068,0.671676514,,,
28.98,0.602716697,0.637296244,0.671875791,,,
28.99,0.602907674,0.637491306,0.672074938,,,
29,0.603098553,0.637686254,0.672273955,,,
29.01,0.603289334,0.637881088,0.672472842,,,
29.02,0.603480018,0.638075808,0.672671599,,,
29.03,0.603670604,0.638270415,0.672870225,,,
29.04,0.603861093,0.638464908,0.673068723,,,
29.05,0.604051484,0.638659287,0.67326709,,,
29.06,0.604241778,0.638853552,0.673465327,,,
29.07,0.604431974,0.639047705,0.673663435,,,
29.08,0.604622073,0.639241743,0.673861413,,,
29.09,0.604812074,0.639435668,0.674059262,,,
29.1,0.605001978,0.63962948,0.674256981,,,
29.11,0.605191785,0.639823178,0.674454571,,,
29.12,0.605381494,0.640016762,0.674652031,,,
29.13,0.605571106,0.640210234,0.674849362,,,
29.14,0.605760621,0.640403592,0.675046563,,,
29.15,0.605950038,0.640596837,0.675243636,,,
29.16,0.606139359,0.640789969,0.675440579,,,
29.17,0.606328582,0.640982987,0.675637393,,,
29.18,0.606517708,0.641175893,0.675834078,,,
29.19,0.606706736,0.641368685,0.676030634,,,
29.2,0.606895668,0.641561365,0.676227061,,,
29.21,0.607084502,0.641753931,0.67642336,,,
29.22,0.60727324,0.641946385,0.676619529,,,
29.23,0.60746188,0.642138725,0.67681557,,,
29.24,0.607650424,0.642330953,0.677011482,,,
29.25,0.60783887,0.642523068,0.677207266,,,
29.26,0.60802722,0.64271507,0.677402921,,,
29.27,0.608215472,0.64290696,0.677598447,,,
29.28,0.608403628,0.643098736,0.677793845,,,
29.29,0.608591687,0.643290401,0.677989115,,,
29.3,0.608779648,0.643481952,0.678184256,,,
29.31,0.608967513,0.643673391,0.678379269,,,
29.32,0.609155282,0.643864718,0.678574154,,,
29.33,0.609342953,0.644055932,0.67876891,,,
29.34,0.609530528,0.644247033,0.678963539,,,
29.35,0.609718006,0.644438023,0.67915804,,,
29.36,0.609905387,0.6446289,0.679352412,,,
29.37,0.610092672,0.644819664,0.679546657,,,
29.38,0.61027986,0.645010317,0.679740774,,,
29.39,0.610466951,0.645200857,0.679934763,,,
29.4,0.610653946,0.645391285,0.680128624,,,
29.41,0.610840844,0.645581601,0.680322358,,,
29.42,0.611027646,0.645771805,0.680515964,,,
29.43,0.611214351,0.645961897,0.680709443,,,
29.44,0.61140096,0.646151877,0.680902794,,,
29.45,0.611587472,0.646341745,0.681096018,,,
29.46,0.611773888,0.646531501,0.681289114,,,
29.47,0.611960208,0.646721146,0.681482083,,,
29.48,0.612146431,0.646910678,0.681674925,,,
29.49,0.612332558,0.647100099,0.68186764,,,
29.5,0.612518588,0.647289408,0.682060228,,,
29.51,0.612704522,0.647478605,0.682252688,,,
29.52,0.61289036,0.647667691,0.682445022,,,
29.53,0.613076102,0.647856665,0.682637229,,,
29.54,0.613261747,0.648045528,0.682829309,,,
29.55,0.613447297,0.648234279,0.683021262,,,
29.56,0.61363275,0.648422919,0.683213088,,,
29.57,0.613818107,0.648611447,0.683404788,,,
29.58,0.614003368,0.648799864,0.683596361,,,
29.59,0.614188533,0.64898817,0.683787807,,,
29.6,0.614373602,0.649176365,0.683979127,,,
29.61,0.614558575,0.649364448,0.684170321,,,
29.62,0.614743452,0.64955242,0.684361388,,,
29.63,0.614928233,0.649740281,0.684552329,,,
29.64,0.615112918,0.649928031,0.684743144,,,
29.65,0.615297507,0.65011567,0.684933832,,,
29.66,0.615482001,0.650303198,0.685124395,,,
29.67,0.615666398,0.650490615,0.685314831,,,
29.68,0.6158507,0.650677921,0.685505142,,,
29.69,0.616034906,0.650865116,0.685695326,,,
29.7,0.616219016,0.651052201,0.685885385,,,
29.71,0.616403031,0.651239174,0.686075318,,,
29.72,0.61658695,0.651426037,0.686265125,,,
29.73,0.616770773,0.65161279,0.686454806,,,
29.74,0.616954501,0.651799431,0.686644362,,,
29.75,0.617138133,0.651985962,0.686833792,,,
29.76,0.617321669,0.652172383,0.687023097,,,
29.77,0.61750511,0.652358693,0.687212276,,,
29.78,0.617688455,0.652544893,0.68740133,,,
29.79,0.617871705,0.652730982,0.687590259,,,
29.8,0.61805486,0.652916961,0.687779062,,,
29.81,0.618237919,0.65310283,0.68796774,,,
29.82,0.618420882,0.653288588,0.688156293,,,
29.83,0.618603751,0.653474236,0.688344722,,,
29.84,0.618786524,0.653659774,0.688533025,,,
29.85,0.618969201,0.653845202,0.688721203,,,
29.86,0.619151784,0.65403052,0.688909256,,,
29.87,0.619334271,0.654215728,0.689097185,,,
29.88,0.619516663,0.654400826,0.689284988,,,
29.89,0.61969896,0.654585813,0.689472667,,,
29.9,0.619881161,0.654770692,0.689660222,,,
29.91,0.620063268,0.65495546,0.689847652,,,
29.92,0.620245279,0.655140118,0.690034957,,,
29.93,0.620427195,0.655324667,0.690222138,,,
29.94,0.620609017,0.655509106,0.690409195,,,
29.95,0.620790743,0.655693435,0.690596127,,,
29.96,0.620972374,0.655877655,0.690782936,,,
29.97,0.621153911,0.656061765,0.69096962,,,
29.98,0.621335352,0.656245766,0.691156179,,,
