Fatalities,,,,parameters of the mean loss curve,,
Run-up [m],mean-1sigma loss curve,mean loss curve,mean+1sigma loss curve,median,logarithmic standard deviation,epistemic uncertainty
5.36,0.022096394,0.024834026,0.027571658,,,
5.37,0.022224161,0.024967178,0.027710195,,,
5.38,0.022352309,0.025100682,0.027849056,,,
5.39,0.022480835,0.025234538,0.02798824,,,
5.4,0.022609741,0.025368744,0.028127747,,,
5.41,0.022739026,0.025503301,0.028267576,,,
5.42,0.022868689,0.025638208,0.028407726,,,
5.43,0.02299873,0.025773464,0.028548198,,,
5.44,0.023129149,0.02590907,0.028688991,,,
5.45,0.023259945,0.026045024,0.028830104,,,
5.46,0.023391118,0.026181327,0.028971536,,,
5.47,0.023522668,0.026317978,0.029113288,,,
5.48,0.023654594,0.026454976,0.029255358,,,
5.49,0.023786896,0.026592321,0.029397746,,,
5.5,0.023919573,0.026730013,0.029540453,,,
5.51,0.024052626,0.026868051,0.029683476,,,
5.52,0.024186053,0.027006435,0.029826816,,,
5.53,0.024319855,0.027145164,0.029970473,,,
5.54,0.024454031,0.027284238,0.030114445,,,
5.55,0.02458858,0.027423656,0.030258732,,,
5.56,0.024723503,0.027563418,0.030403334,,,
5.57,0.024858798,0.027703524,0.030548251,,,
5.58,0.024994466,0.027843973,0.03069348,,,
5.59,0.025130505,0.027984764,0.030839024,,,
5.6,0.025266917,0.028125898,0.030984879,,,
5.61,0.0254037,0.028267373,0.031131047,,,
5.62,0.025540853,0.02840919,0.031277527,,,
5.63,0.025678377,0.028551347,0.031424318,,,
5.64,0.025816271,0.028693845,0.031571419,,,
5.65,0.025954534,0.028836682,0.031718831,,,
5.66,0.026093167,0.028979859,0.031866552,,,
5.67,0.026232168,0.029123375,0.032014582,,,
5.68,0.026371538,0.02926723,0.032162921,,,
5.69,0.026511276,0.029411422,0.032311568,,,
5.7,0.026651381,0.029555952,0.032460523,,,
5.71,0.026791853,0.029700819,0.032609784,,,
5.72,0.026932692,0.029846022,0.032759353,,,
5.73,0.027073897,0.029991562,0.032909227,,,
5.74,0.027215468,0.030137437,0.033059407,,,
5.75,0.027357404,0.030283648,0.033209891,,,
5.76,0.027499705,0.030430193,0.033360681,,,
5.77,0.02764237,0.030577072,0.033511774,,,
5.78,0.0277854,0.030724285,0.03366317,,,
5.79,0.027928793,0.030871832,0.03381487,,,
5.8,0.028072549,0.031019711,0.033966872,,,
5.81,0.028216668,0.031167922,0.034119176,,,
5.82,0.028361149,0.031316465,0.034271781,,,
5.83,0.028505992,0.03146534,0.034424688,,,
5.84,0.028651196,0.031614545,0.034577894,,,
5.85,0.028796761,0.031764081,0.0347314,,,
5.86,0.028942687,0.031913946,0.034885206,,,
5.87,0.029088972,0.032064141,0.035039311,,,
5.88,0.029235617,0.032214665,0.035193713,,,
5.89,0.029382621,0.032365517,0.035348414,,,
5.9,0.029529983,0.032516697,0.035503411,,,
5.91,0.029677704,0.032668205,0.035658706,,,
5.92,0.029825782,0.032820039,0.035814296,,,
5.93,0.029974217,0.0329722,0.035970182,,,
5.94,0.030123009,0.033124686,0.036126364,,,
5.95,0.030272157,0.033277498,0.03628284,,,
5.96,0.03042166,0.033430635,0.03643961,,,
5.97,0.030571519,0.033584096,0.036596673,,,
5.98,0.030721733,0.033737881,0.03675403,,,
5.99,0.030872301,0.03389199,0.036911679,,,
6,0.031023222,0.034046421,0.03706962,,,
6.01,0.031174497,0.034201175,0.037227852,,,
6.02,0.031326125,0.03435625,0.037386376,,,
6.03,0.031478105,0.034511647,0.03754519,,,
6.04,0.031630436,0.034667365,0.037704293,,,
6.05,0.031783119,0.034823403,0.037863686,,,
6.06,0.031936153,0.034979761,0.038023368,,,
6.07,0.032089537,0.035136438,0.038183338,,,
6.08,0.032243271,0.035293434,0.038343596,,,
6.09,0.032397354,0.035450748,0.038504142,,,
6.1,0.032551786,0.03560838,0.038664974,,,
6.11,0.032706566,0.035766329,0.038826092,,,
6.12,0.032861694,0.035924595,0.038987496,,,
6.13,0.033017169,0.036083177,0.039149185,,,
6.14,0.033172991,0.036242075,0.039311158,,,
6.15,0.033329159,0.036401287,0.039473416,,,
6.16,0.033485673,0.036560815,0.039635957,,,
6.17,0.033642532,0.036720657,0.039798781,,,
6.18,0.033799735,0.036880812,0.039961888,,,
6.19,0.033957283,0.03704128,0.040125277,,,
6.2,0.034115175,0.037202061,0.040288947,,,
6.21,0.034273409,0.037363154,0.040452898,,,
6.22,0.034431986,0.037524558,0.04061713,,,
6.23,0.034590905,0.037686273,0.040781641,,,
6.24,0.034750166,0.037848299,0.040946432,,,
6.25,0.034909768,0.038010635,0.041111502,,,
6.26,0.03506971,0.03817328,0.04127685,,,
6.27,0.035229992,0.038336234,0.041442475,,,
6.28,0.035390613,0.038499496,0.041608378,,,
6.29,0.035551574,0.038663066,0.041774558,,,
6.3,0.035712872,0.038826943,0.041941014,,,
6.31,0.035874509,0.038991127,0.042107745,,,
6.32,0.036036482,0.039155617,0.042274752,,,
6.33,0.036198792,0.039320413,0.042442033,,,
6.34,0.036361439,0.039485514,0.042609589,,,
6.35,0.036524421,0.039650919,0.042777417,,,
6.36,0.036687738,0.039816629,0.042945519,,,
6.37,0.03685139,0.039982642,0.043113894,,,
6.38,0.037015375,0.040148958,0.04328254,,,
6.39,0.037179694,0.040315576,0.043451458,,,
6.4,0.037344346,0.040482496,0.043620647,,,
6.41,0.03750933,0.040649718,0.043790106,,,
6.42,0.037674646,0.040817241,0.043959835,,,
6.43,0.037840293,0.040985063,0.044129834,,,
6.44,0.03800627,0.041153186,0.044300101,,,
6.45,0.038172578,0.041321608,0.044470637,,,
6.46,0.038339215,0.041490328,0.04464144,,,
6.47,0.038506182,0.041659346,0.044812511,,,
6.48,0.038673476,0.041828662,0.044983849,,,
6.49,0.038841098,0.041998275,0.045155452,,,
6.5,0.039009048,0.042168185,0.045327322,,,
6.51,0.039177324,0.04233839,0.045499456,,,
6.52,0.039345927,0.042508891,0.045671855,,,
6.53,0.039514855,0.042679687,0.045844519,,,
6.54,0.039684108,0.042850777,0.046017446,,,
6.55,0.039853685,0.04302216,0.046190636,,,
6.56,0.040023586,0.043193837,0.046364088,,,
6.57,0.040193811,0.043365807,0.046537803,,,
6.58,0.040364358,0.043538069,0.046711779,,,
6.59,0.040535227,0.043710622,0.046886016,,,
6.6,0.040706418,0.043883466,0.047060514,,,
6.61,0.04087793,0.044056601,0.047235272,,,
6.62,0.041049762,0.044230025,0.047410289,,,
6.63,0.041221914,0.044403739,0.047585565,,,
6.64,0.041394385,0.044577742,0.0477611,,,
6.65,0.041567174,0.044752033,0.047936892,,,
6.66,0.041740282,0.044926612,0.048112942,,,
6.67,0.041913707,0.045101478,0.048289248,,,
6.68,0.042087449,0.04527663,0.048465811,,,
6.69,0.042261507,0.045452069,0.04864263,,,
6.7,0.042435881,0.045627793,0.048819704,,,
6.71,0.04261057,0.045803802,0.048997033,,,
6.72,0.042785574,0.045980095,0.049174617,,,
6.73,0.042960891,0.046156673,0.049352454,,,
6.74,0.043136522,0.046333533,0.049530544,,,
6.75,0.043312466,0.046510676,0.049708887,,,
6.76,0.043488721,0.046688102,0.049887482,,,
6.77,0.043665288,0.046865809,0.050066329,,,
6.78,0.043842166,0.047043797,0.050245428,,,
6.79,0.044019355,0.047222066,0.050424777,,,
6.8,0.044196853,0.047400614,0.050604376,,,
6.81,0.04437466,0.047579442,0.050784225,,,
6.82,0.044552775,0.047758549,0.050964323,,,
6.83,0.044731199,0.047937934,0.05114467,,,
6.84,0.04490993,0.048117597,0.051325264,,,
6.85,0.045088968,0.048297537,0.051506107,,,
6.86,0.045268311,0.048477754,0.051687197,,,
6.87,0.04544796,0.048658247,0.051868533,,,
6.88,0.045627914,0.048839015,0.052050115,,,
6.89,0.045808173,0.049020058,0.052231944,,,
6.9,0.045988735,0.049201376,0.052414017,,,
6.91,0.0461696,0.049382967,0.052596335,,,
6.92,0.046350767,0.049564832,0.052778897,,,
6.93,0.046532237,0.049746969,0.052961702,,,
6.94,0.046714007,0.049929379,0.053144751,,,
6.95,0.046896078,0.05011206,0.053328042,,,
6.96,0.047078449,0.050295013,0.053511576,,,
6.97,0.04726112,0.050478235,0.053695351,,,
6.98,0.047444089,0.050661728,0.053879367,,,
6.99,0.047627356,0.05084549,0.054063624,,,
7,0.047810921,0.051029521,0.054248121,,,
7.01,0.047994783,0.05121382,0.054432857,,,
7.02,0.048178941,0.051398387,0.054617833,,,
7.03,0.048363394,0.051583221,0.054803047,,,
7.04,0.048548143,0.051768321,0.0549885,,,
7.05,0.048733186,0.051953688,0.05517419,,,
7.06,0.048918523,0.05213932,0.055360117,,,
7.07,0.049104153,0.052325217,0.055546281,,,
7.08,0.049290075,0.052511378,0.055732681,,,
7.09,0.049476289,0.052697803,0.055919317,,,
7.1,0.049662795,0.052884491,0.056106188,,,
7.11,0.049849591,0.053071442,0.056293294,,,
7.12,0.050036677,0.053258655,0.056480633,,,
7.13,0.050224053,0.05344613,0.056668207,,,
7.14,0.050411717,0.053633865,0.056856014,,,
7.15,0.050599669,0.053821861,0.057044053,,,
7.16,0.050787909,0.054010117,0.057232325,,,
7.17,0.050976436,0.054198632,0.057420829,,,
7.18,0.051165249,0.054387406,0.057609564,,,
7.19,0.051354347,0.054576438,0.057798529,,,
7.2,0.05154373,0.054765728,0.057987725,,,
7.21,0.051733398,0.054955275,0.058177151,,,
7.22,0.051923349,0.055145078,0.058366806,,,
7.23,0.052113584,0.055335137,0.058556691,,,
7.24,0.0523041,0.055525452,0.058746803,,,
7.25,0.052494899,0.055716021,0.058937143,,,
7.26,0.052685978,0.055906845,0.059127711,,,
7.27,0.052877338,0.056097922,0.059318506,,,
7.28,0.053068978,0.056289253,0.059509528,,,
7.29,0.053260897,0.056480836,0.059700775,,,
7.3,0.053453094,0.056672671,0.059892248,,,
7.31,0.053645569,0.056864758,0.060083946,,,
7.32,0.053838322,0.057057095,0.060275869,,,
7.33,0.054031351,0.057249683,0.060468015,,,
7.34,0.054224656,0.057442521,0.060660386,,,
7.35,0.054418236,0.057635608,0.06085298,,,
7.36,0.054612091,0.057828943,0.061045796,,,
7.37,0.05480622,0.058022527,0.061238835,,,
7.38,0.055000622,0.058216358,0.061432095,,,
7.39,0.055195297,0.058410437,0.061625577,,,
7.4,0.055390244,0.058604762,0.06181928,,,
7.41,0.055585462,0.058799332,0.062013203,,,
7.42,0.055780951,0.058994148,0.062207346,,,
7.43,0.05597671,0.059189209,0.062401708,,,
7.44,0.056172738,0.059384514,0.06259629,,,
7.45,0.056369035,0.059580063,0.06279109,,,
7.46,0.0565656,0.059775854,0.062986108,,,
7.47,0.056762433,0.059971889,0.063181344,,,
7.48,0.056959533,0.060168165,0.063376797,,,
7.49,0.057156898,0.060364683,0.063572467,,,
7.5,0.057354529,0.060561441,0.063768353,,,
7.51,0.057552425,0.06075844,0.063964455,,,
7.52,0.057750585,0.060955679,0.064160772,,,
7.53,0.057949009,0.061153157,0.064357305,,,
7.54,0.058147695,0.061350873,0.064554052,,,
7.55,0.058346643,0.061548828,0.064751012,,,
7.56,0.058545853,0.06174702,0.064948187,,,
7.57,0.058745324,0.061945449,0.065145575,,,
7.58,0.058945055,0.062144115,0.065343175,,,
7.59,0.059145045,0.062343016,0.065540988,,,
7.6,0.059345294,0.062542153,0.065739012,,,
7.61,0.059545802,0.062741525,0.065937248,,,
7.62,0.059746566,0.06294113,0.066135695,,,
7.63,0.059947588,0.06314097,0.066334352,,,
7.64,0.060148866,0.063341043,0.066533219,,,
7.65,0.060350399,0.063541348,0.066732296,,,
7.66,0.060552187,0.063741885,0.066931582,,,
7.67,0.060754229,0.063942653,0.067131077,,,
7.68,0.060956525,0.064143653,0.067330781,,,
7.69,0.061159073,0.064344883,0.067530692,,,
7.7,0.061361874,0.064546342,0.067730811,,,
7.71,0.061564926,0.064748031,0.067931136,,,
7.72,0.061768229,0.064949949,0.068131669,,,
7.73,0.061971782,0.065152094,0.068332407,,,
7.74,0.062175584,0.065354468,0.068533352,,,
7.75,0.062379635,0.065557068,0.068734501,,,
7.76,0.062583934,0.065759895,0.068935856,,,
7.77,0.06278848,0.065962948,0.069137415,,,
7.78,0.062993273,0.066166226,0.069339178,,,
7.79,0.063198313,0.066369729,0.069541145,,,
7.8,0.063403597,0.066573456,0.069743315,,,
7.81,0.063609126,0.066777407,0.069945688,,,
7.82,0.063814899,0.066981581,0.070148264,,,
7.83,0.064020916,0.067185978,0.070351041,,,
7.84,0.064227175,0.067390597,0.07055402,,,
7.85,0.064433676,0.067595438,0.0707572,,,
7.86,0.064640418,0.067800499,0.070960581,,,
7.87,0.064847401,0.068005782,0.071164162,,,
7.88,0.065054623,0.068211283,0.071367944,,,
7.89,0.065262085,0.068417005,0.071571925,,,
7.9,0.065469785,0.068622945,0.071776105,,,
7.91,0.065677723,0.068829103,0.071980483,,,
7.92,0.065885898,0.069035479,0.07218506,,,
7.93,0.06609431,0.069242073,0.072389836,,,
7.94,0.066302957,0.069448883,0.072594808,,,
7.95,0.06651184,0.069655909,0.072799978,,,
7.96,0.066720956,0.06986315,0.073005345,,,
7.97,0.066930307,0.070070607,0.073210908,,,
7.98,0.06713989,0.070278278,0.073416666,,,
7.99,0.067349706,0.070486163,0.073622621,,,
8,0.067559753,0.070694262,0.073828771,,,
8.01,0.067770031,0.070902573,0.074035115,,,
8.02,0.067980539,0.071111097,0.074241654,,,
8.03,0.068191276,0.071319832,0.074448388,,,
8.04,0.068402243,0.071528779,0.074655314,,,
8.05,0.068613437,0.071737936,0.074862434,,,
8.06,0.068824859,0.071947303,0.075069747,,,
8.07,0.069036508,0.07215688,0.075277253,,,
8.08,0.069248382,0.072366666,0.07548495,,,
8.09,0.069460482,0.072576661,0.07569284,,,
8.1,0.069672806,0.072786864,0.075900921,,,
8.11,0.069885355,0.072997274,0.076109193,,,
8.12,0.070098126,0.073207891,0.076317655,,,
8.13,0.07031112,0.073418714,0.076526308,,,
8.14,0.070524335,0.073629743,0.076735151,,,
8.15,0.070737772,0.073840978,0.076944183,,,
8.16,0.070951429,0.074052417,0.077153405,,,
8.17,0.071165306,0.07426406,0.077362815,,,
8.18,0.071379401,0.074475908,0.077572414,,,
8.19,0.071593715,0.074687958,0.077782201,,,
8.2,0.071808246,0.074900211,0.077992176,,,
8.21,0.072022994,0.075112666,0.078202338,,,
8.22,0.072237958,0.075325323,0.078412687,,,
8.23,0.072453138,0.075538181,0.078623223,,,
8.24,0.072668532,0.075751239,0.078833946,,,
8.25,0.07288414,0.075964497,0.079044854,,,
8.26,0.073099961,0.076177955,0.079255948,,,
8.27,0.073315995,0.076391611,0.079467228,,,
8.28,0.073532241,0.076605466,0.079678692,,,
8.29,0.073748697,0.076819519,0.079890341,,,
8.3,0.073965364,0.077033769,0.080102174,,,
8.31,0.074182241,0.077248216,0.080314192,,,
8.32,0.074399326,0.077462859,0.080526392,,,
8.33,0.07461662,0.077677698,0.080738777,,,
8.34,0.074834121,0.077892732,0.080951344,,,
8.35,0.075051829,0.078107961,0.081164093,,,
8.36,0.075269743,0.078323384,0.081377026,,,
8.37,0.075487862,0.078539001,0.08159014,,,
8.38,0.075706186,0.07875481,0.081803435,,,
8.39,0.075924713,0.078970813,0.082016912,,,
8.4,0.076143444,0.079187007,0.08223057,,,
8.41,0.076362377,0.079403393,0.082444409,,,
8.42,0.076581512,0.07961997,0.082658428,,,
8.43,0.076800848,0.079836737,0.082872627,,,
8.44,0.077020383,0.080053695,0.083087006,,,
8.45,0.077240119,0.080270841,0.083301564,,,
8.46,0.077460053,0.080488177,0.083516302,,,
8.47,0.077680185,0.080705701,0.083731218,,,
8.48,0.077900514,0.080923413,0.083946313,,,
8.49,0.07812104,0.081141313,0.084161585,,,
8.5,0.078341762,0.081359399,0.084377036,,,
8.51,0.078562679,0.081577672,0.084592665,,,
8.52,0.07878379,0.08179613,0.08480847,,,
8.53,0.079005094,0.082014774,0.085024453,,,
8.54,0.079226592,0.082233602,0.085240612,,,
8.55,0.079448281,0.082452615,0.085456948,,,
8.56,0.079670162,0.082671811,0.08567346,,,
8.57,0.079892234,0.082891191,0.085890148,,,
8.58,0.080114495,0.083110753,0.086107011,,,
8.59,0.080336946,0.083330498,0.086324049,,,
8.6,0.080559585,0.083550424,0.086541263,,,
8.61,0.080782411,0.083770531,0.086758651,,,
8.62,0.081005425,0.083990819,0.086976214,,,
8.63,0.081228624,0.084211287,0.08719395,,,
8.64,0.081452009,0.084431935,0.087411861,,,
8.65,0.081675579,0.084652762,0.087629945,,,
8.66,0.081899333,0.084873767,0.087848202,,,
8.67,0.082123269,0.085094951,0.088066633,,,
8.68,0.082347388,0.085316312,0.088285236,,,
8.69,0.082571689,0.085537851,0.088504012,,,
8.7,0.082796171,0.085759565,0.08872296,,,
8.71,0.083020832,0.085981456,0.08894208,,,
8.72,0.083245674,0.086203523,0.089161372,,,
8.73,0.083470693,0.086425764,0.089380835,,,
8.74,0.083695891,0.08664818,0.08960047,,,
8.75,0.083921266,0.08687077,0.089820275,,,
8.76,0.084146817,0.087093534,0.090040251,,,
8.77,0.084372543,0.087316471,0.090260398,,,
8.78,0.084598445,0.08753958,0.090480715,,,
8.79,0.08482452,0.087762861,0.090701202,,,
8.8,0.085050769,0.087986314,0.090921858,,,
8.81,0.08527719,0.088209937,0.091142684,,,
8.82,0.085503784,0.088433731,0.091363679,,,
8.83,0.085730548,0.088657696,0.091584844,,,
8.84,0.085957482,0.088881829,0.091806177,,,
8.85,0.086184586,0.089106132,0.092027678,,,
8.86,0.086411858,0.089330603,0.092249348,,,
8.87,0.086639299,0.089555243,0.092471186,,,
8.88,0.086866906,0.089780049,0.092693192,,,
8.89,0.08709468,0.090005023,0.092915366,,,
8.9,0.08732262,0.090230163,0.093137707,,,
8.91,0.087550724,0.090455469,0.093360215,,,
8.92,0.087778993,0.090680941,0.09358289,,,
8.93,0.088007424,0.090906578,0.093805732,,,
8.94,0.088236018,0.091132379,0.09402874,,,
8.95,0.088464774,0.091358345,0.094251915,,,
8.96,0.088693691,0.091584474,0.094475256,,,
8.97,0.088922768,0.091810766,0.094698763,,,
8.98,0.089152005,0.09203722,0.094922436,,,
8.99,0.0893814,0.092263837,0.095146274,,,
9,0.089610953,0.092490615,0.095370277,,,
9.01,0.089840663,0.092717554,0.095594446,,,
9.02,0.090070529,0.092944654,0.095818779,,,
9.03,0.090300551,0.093171914,0.096043278,,,
9.04,0.090530727,0.093399334,0.09626794,,,
9.05,0.090761057,0.093626912,0.096492767,,,
9.06,0.09099154,0.09385465,0.096717759,,,
9.07,0.091222176,0.094082545,0.096942914,,,
9.08,0.091452963,0.094310598,0.097168233,,,
9.09,0.091683901,0.094538808,0.097393716,,,
9.1,0.091914989,0.094767175,0.097619362,,,
9.11,0.092146226,0.094995699,0.097845171,,,
9.12,0.092377612,0.095224378,0.098071143,,,
9.13,0.092609145,0.095453212,0.098297279,,,
9.14,0.092840825,0.095682201,0.098523577,,,
9.15,0.093072651,0.095911344,0.098750037,,,
9.16,0.093304622,0.096140641,0.09897666,,,
9.17,0.093536737,0.096370091,0.099203445,,,
9.18,0.093768996,0.096599694,0.099430392,,,
9.19,0.094001398,0.09682945,0.099657502,,,
9.2,0.094233942,0.097059357,0.099884772,,,
9.21,0.094466627,0.097289416,0.100112205,,,
9.22,0.094699452,0.097519625,0.100339799,,,
9.23,0.094932417,0.097749986,0.100567554,,,
9.24,0.095165521,0.097980496,0.10079547,,,
9.25,0.095398763,0.098211155,0.101023547,,,
9.26,0.095632142,0.098441964,0.101251785,,,
9.27,0.095865657,0.098672921,0.101480184,,,
9.28,0.096099308,0.098904026,0.101708743,,,
9.29,0.096333094,0.099135279,0.101937463,,,
9.3,0.096567014,0.099366678,0.102166343,,,
9.31,0.096801067,0.099598225,0.102395383,,,
9.32,0.097035252,0.099829917,0.102624582,,,
9.33,0.097269569,0.100061756,0.102853942,,,
9.34,0.097504017,0.100293739,0.103083462,,,
9.35,0.097738595,0.100525868,0.103313141,,,
9.36,0.097973301,0.10075814,0.103542979,,,
9.37,0.098208136,0.100990557,0.103772977,,,
9.38,0.098443099,0.101223116,0.104003134,,,
9.39,0.098678188,0.101455819,0.10423345,,,
9.4,0.098913403,0.101688664,0.104463925,,,
9.41,0.099148744,0.101921651,0.104694558,,,
9.42,0.099384208,0.10215478,0.104925351,,,
9.43,0.099619796,0.102388049,0.105156302,,,
9.44,0.099855507,0.102621459,0.105387411,,,
9.45,0.10009134,0.102855009,0.105618679,,,
9.46,0.100327293,0.103088699,0.105850105,,,
9.47,0.100563367,0.103322528,0.106081689,,,
9.48,0.10079956,0.103556496,0.106313431,,,
9.49,0.101035872,0.103790601,0.106545331,,,
9.5,0.101272302,0.104024845,0.106777389,,,
9.51,0.101508848,0.104259226,0.107009604,,,
9.52,0.101745511,0.104493744,0.107241977,,,
9.53,0.101982289,0.104728398,0.107474507,,,
9.54,0.102219182,0.104963188,0.107707195,,,
9.55,0.102456188,0.105198114,0.10794004,,,
9.56,0.102693307,0.105433175,0.108173042,,,
9.57,0.102930539,0.10566837,0.108406202,,,
9.58,0.103167881,0.1059037,0.108639518,,,
9.59,0.103405334,0.106139163,0.108872991,,,
9.6,0.103642897,0.106374759,0.109106621,,,
9.61,0.103880569,0.106610488,0.109340407,,,
9.62,0.104118348,0.106846349,0.10957435,,,
9.63,0.104356235,0.107082343,0.10980845,,,
9.64,0.104594228,0.107318467,0.110042706,,,
9.65,0.104832327,0.107554723,0.110277118,,,
9.66,0.105070531,0.107791109,0.110511687,,,
9.67,0.105308839,0.108027625,0.110746411,,,
9.68,0.105547249,0.108264271,0.110981292,,,
9.69,0.105785763,0.108501045,0.111216328,,,
9.7,0.106024377,0.108737949,0.111451521,,,
9.71,0.106263093,0.108974981,0.111686869,,,
9.72,0.106501908,0.109212141,0.111922373,,,
9.73,0.106740823,0.109449428,0.112158032,,,
9.74,0.106979836,0.109686842,0.112393847,,,
9.75,0.107218946,0.109924382,0.112629818,,,
9.76,0.107458153,0.110162048,0.112865944,,,
9.77,0.107697456,0.11039984,0.113102225,,,
9.78,0.107936855,0.110637758,0.113338661,,,
9.79,0.108176347,0.1108758,0.113575252,,,
9.8,0.108415933,0.111113966,0.113811998,,,
9.81,0.108655612,0.111352256,0.1140489,,,
9.82,0.108895383,0.111590669,0.114285956,,,
9.83,0.109135245,0.111829206,0.114523167,,,
9.84,0.109375197,0.112067864,0.114760532,,,
9.85,0.109615238,0.112306645,0.114998052,,,
9.86,0.109855369,0.112545548,0.115235727,,,
9.87,0.110095587,0.112784572,0.115473556,,,
9.88,0.110335893,0.113023716,0.115711539,,,
9.89,0.110576285,0.113262981,0.115949677,,,
9.9,0.110816762,0.113502366,0.116187969,,,
9.91,0.111057325,0.11374187,0.116426415,,,
9.92,0.111297971,0.113981493,0.116665015,,,
9.93,0.111538701,0.114221235,0.116903769,,,
9.94,0.111779513,0.114461095,0.117142677,,,
9.95,0.112020406,0.114701073,0.117381739,,,
9.96,0.112261381,0.114941168,0.117620954,,,
9.97,0.112502436,0.115181379,0.117860323,,,
9.98,0.11274357,0.115421708,0.118099845,,,
9.99,0.112984783,0.115662152,0.118339521,,,
10,0.113226073,0.115902712,0.118579351,,,
10.01,0.113467441,0.116143387,0.118819333,,,
10.02,0.113708885,0.116384177,0.119059469,,,
10.03,0.113950404,0.116625081,0.119299758,,,
10.04,0.114191998,0.116866099,0.119540199,,,
10.05,0.114433666,0.11710723,0.119780794,,,
10.06,0.114675408,0.117348475,0.120021541,,,
10.07,0.114917222,0.117589832,0.120262441,,,
10.08,0.115159107,0.117831301,0.120503494,,,
10.09,0.115401064,0.118072882,0.120744699,,,
10.1,0.115643091,0.118314574,0.120986057,,,
10.11,0.115885188,0.118556377,0.121227567,,,
10.12,0.116127353,0.118798291,0.121469229,,,
10.13,0.116369586,0.119040315,0.121711044,,,
10.14,0.116611887,0.119282448,0.12195301,,,
10.15,0.116854254,0.119524691,0.122195128,,,
10.16,0.117096687,0.119767043,0.122437398,,,
10.17,0.117339185,0.120009503,0.12267982,,,
10.18,0.117581748,0.12025207,0.122922393,,,
10.19,0.117824374,0.120494746,0.123165118,,,
10.2,0.118067063,0.120737529,0.123407994,,,
10.21,0.118309815,0.120980418,0.123651021,,,
10.22,0.118552628,0.121223414,0.1238942,,,
10.23,0.118795502,0.121466515,0.124137529,,,
